dataset,detector,policy,options,length,ability,mechanism,sheet_i,has_shift,accepted,matched,outcome,confidence,brier,mse,naive_score,true_score,final_score,at_stake,saved,withheld,unearned
metrics,noop,metrics,ABCD,150,0.4,scanner_row_delete_2,7,1,0,0,FN,0.0,1.0,0.0,40,42,40,2,0,2,0
metrics,noop,metrics,ABCD,150,0.4,scanner_misread_1,0,0,0,0,TN,0.0,0.0,0.0,38,38,38,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_misread_1,1,0,0,0,TN,0.0,0.0,0.0,50,50,50,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_misread_1,2,0,0,0,TN,0.0,0.0,0.0,33,33,33,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_misread_1,3,0,0,0,TN,0.0,0.0,0.0,50,50,50,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_misread_1,4,0,0,0,TN,0.0,0.0,0.0,103,103,103,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_misread_1,5,0,0,0,TN,0.0,0.0,0.0,30,30,30,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_misread_1,6,0,0,0,TN,0.0,0.0,0.0,28,28,28,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_misread_1,7,0,0,0,TN,0.0,0.0,0.0,45,45,45,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_misread_4,0,0,0,0,TN,0.0,0.0,0.0,41,41,41,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_misread_4,1,0,0,0,TN,0.0,0.0,0.0,52,52,52,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_misread_4,2,0,0,0,TN,0.0,0.0,0.0,68,68,68,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_misread_4,3,0,0,0,TN,0.0,0.0,0.0,82,82,82,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_misread_4,4,0,0,0,TN,0.0,0.0,0.0,25,25,25,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_misread_4,5,0,0,0,TN,0.0,0.0,0.0,47,47,47,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_misread_4,6,0,0,0,TN,0.0,0.0,0.0,70,70,70,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_misread_4,7,0,0,0,TN,0.0,0.0,0.0,28,28,28,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_faint_1,0,0,0,0,TN,0.0,0.0,0.0,51,51,51,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_faint_1,1,0,0,0,TN,0.0,0.0,0.0,68,68,68,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_faint_1,2,0,0,0,TN,0.0,0.0,0.0,56,56,56,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_faint_1,3,0,0,0,TN,0.0,0.0,0.0,63,63,63,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_faint_1,4,0,0,0,TN,0.0,0.0,0.0,102,102,102,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_faint_1,5,0,0,0,TN,0.0,0.0,0.0,35,35,35,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_faint_1,6,0,0,0,TN,0.0,0.0,0.0,53,53,53,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_faint_1,7,0,0,0,TN,0.0,0.0,0.0,19,19,19,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_faint_4,0,0,0,0,TN,0.0,0.0,0.0,58,58,58,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_faint_4,1,0,0,0,TN,0.0,0.0,0.0,47,47,47,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_faint_4,2,0,0,0,TN,0.0,0.0,0.0,44,44,44,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_faint_4,3,0,0,0,TN,0.0,0.0,0.0,67,67,67,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_faint_4,4,0,0,0,TN,0.0,0.0,0.0,96,96,96,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_faint_4,5,0,0,0,TN,0.0,0.0,0.0,62,62,62,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_faint_4,6,0,0,0,TN,0.0,0.0,0.0,66,66,66,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_faint_4,7,0,0,0,TN,0.0,0.0,0.0,50,50,50,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_double_4,0,0,0,0,TN,0.0,0.0,0.0,71,71,71,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_double_4,1,0,0,0,TN,0.0,0.0,0.0,69,69,69,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_double_4,2,0,0,0,TN,0.0,0.0,0.0,35,35,35,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_double_4,3,0,0,0,TN,0.0,0.0,0.0,49,49,49,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_double_4,4,0,0,0,TN,0.0,0.0,0.0,51,51,51,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_double_4,5,0,0,0,TN,0.0,0.0,0.0,68,68,68,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_double_4,6,0,0,0,TN,0.0,0.0,0.0,74,74,74,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,scanner_double_4,7,0,0,0,TN,0.0,0.0,0.0,53,53,53,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_long_runs,0,0,0,0,TN,0.0,0.0,0.0,40,40,40,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_long_runs,1,0,0,0,TN,0.0,0.0,0.0,37,37,37,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_long_runs,2,0,0,0,TN,0.0,0.0,0.0,35,35,35,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_long_runs,3,0,0,0,TN,0.0,0.0,0.0,35,35,35,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_long_runs,4,0,0,0,TN,0.0,0.0,0.0,40,40,40,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_long_runs,5,0,0,0,TN,0.0,0.0,0.0,32,32,32,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_long_runs,6,0,0,0,TN,0.0,0.0,0.0,42,42,42,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_long_runs,7,0,0,0,TN,0.0,0.0,0.0,40,40,40,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_favourite,0,0,0,0,TN,0.0,0.0,0.0,96,96,96,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_favourite,1,0,0,0,TN,0.0,0.0,0.0,97,97,97,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_favourite,2,0,0,0,TN,0.0,0.0,0.0,104,104,104,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_favourite,3,0,0,0,TN,0.0,0.0,0.0,102,102,102,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_favourite,4,0,0,0,TN,0.0,0.0,0.0,88,88,88,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_favourite,5,0,0,0,TN,0.0,0.0,0.0,99,99,99,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_favourite,6,0,0,0,TN,0.0,0.0,0.0,93,93,93,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_favourite,7,0,0,0,TN,0.0,0.0,0.0,97,97,97,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_easy_block,0,0,0,0,TN,0.0,0.0,0.0,84,84,84,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_easy_block,1,0,0,0,TN,0.0,0.0,0.0,86,86,86,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_easy_block,2,0,0,0,TN,0.0,0.0,0.0,83,83,83,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_easy_block,3,0,0,0,TN,0.0,0.0,0.0,85,85,85,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_easy_block,4,0,0,0,TN,0.0,0.0,0.0,86,86,86,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_easy_block,5,0,0,0,TN,0.0,0.0,0.0,79,79,79,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_easy_block,6,0,0,0,TN,0.0,0.0,0.0,88,88,88,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_easy_block,7,0,0,0,TN,0.0,0.0,0.0,81,81,81,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_key_leakage,0,1,0,0,FN,0.0,1.0,0.0,36,149,36,113,0,113,0
metrics,noop,metrics,ABCD,150,0.4,adv_key_leakage,1,1,0,0,FN,0.0,1.0,0.0,36,148,36,112,0,112,0
metrics,noop,metrics,ABCD,150,0.4,adv_key_leakage,2,1,0,0,FN,0.0,1.0,0.0,37,149,37,112,0,112,0
metrics,noop,metrics,ABCD,150,0.4,adv_key_leakage,3,1,0,0,FN,0.0,1.0,0.0,34,149,34,115,0,115,0
metrics,noop,metrics,ABCD,150,0.4,adv_key_leakage,4,1,0,0,FN,0.0,1.0,0.0,42,149,42,107,0,107,0
metrics,noop,metrics,ABCD,150,0.4,adv_key_leakage,5,1,0,0,FN,0.0,1.0,0.0,34,149,34,115,0,115,0
metrics,noop,metrics,ABCD,150,0.4,adv_key_leakage,6,1,0,0,FN,0.0,1.0,0.0,41,149,41,108,0,108,0
metrics,noop,metrics,ABCD,150,0.4,adv_key_leakage,7,1,0,0,FN,0.0,1.0,0.0,35,149,35,114,0,114,0
metrics,noop,metrics,ABCD,150,0.4,adv_cycle,0,0,0,0,TN,0.0,0.0,0.0,41,41,41,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_cycle,1,0,0,0,TN,0.0,0.0,0.0,42,42,42,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_cycle,2,0,0,0,TN,0.0,0.0,0.0,35,35,35,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_cycle,3,0,0,0,TN,0.0,0.0,0.0,38,38,38,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_cycle,4,0,0,0,TN,0.0,0.0,0.0,33,33,33,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_cycle,5,0,0,0,TN,0.0,0.0,0.0,33,33,33,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_cycle,6,0,0,0,TN,0.0,0.0,0.0,40,40,40,0,0,0,0
metrics,noop,metrics,ABCD,150,0.4,adv_cycle,7,0,0,0,TN,0.0,0.0,0.0,33,33,33,0,0,0,0
metrics,noop,metrics,ABCD,150,0.55,none,0,0,0,0,TN,0.0,0.0,0.0,93,93,93,0,0,0,0
metrics,noop,metrics,ABCD,150,0.55,none,1,0,0,0,TN,0.0,0.0,0.0,85,85,85,0,0,0,0
metrics,noop,metrics,ABCD,150,0.55,none,2,0,0,0,TN,0.0,0.0,0.0,90,90,90,0,0,0,0
metrics,noop,metrics,ABCD,150,0.55,none,3,0,0,0,TN,0.0,0.0,0.0,75,75,75,0,0,0,0
metrics,noop,metrics,ABCD,150,0.55,none,4,0,0,0,TN,0.0,0.0,0.0,94,94,94,0,0,0,0
metrics,noop,metrics,ABCD,150,0.55,none,5,0,0,0,TN,0.0,0.0,0.0,68,68,68,0,0,0,0
metrics,noop,metrics,ABCD,150,0.55,none,6,0,0,0,TN,0.0,0.0,0.0,30,30,30,0,0,0,0
metrics,noop,metrics,ABCD,150,0.55,none,7,0,0,0,TN,0.0,0.0,0.0,79,79,79,0,0,0,0
metrics,noop,metrics,ABCD,150,0.55,row_skip_1,0,1,0,0,FN,0.0,1.0,0.0,59,77,59,18,0,18,0
metrics,noop,metrics,ABCD,150,0.55,row_skip_1,1,1,0,0,FN,0.0,1.0,0.0,47,70,47,23,0,23,0
metrics,noop,metrics,ABCD,150,0.55,row_skip_1,2,1,0,0,FN,0.0,1.0,0.0,63,69,63,6,0,6,0
metrics,noop,metrics,ABCD,150,0.55,row_skip_1,3,1,0,0,FN,0.0,1.0,0.0,70,71,70,1,0,1,0
metrics,noop,metrics,ABCD,150,0.55,row_skip_1,4,1,0,0,FN,0.0,1.0,0.0,78,86,78,8,0,8,0
metrics,noop,metrics,ABCD,150,0.55,row_skip_1,5,1,0,0,FN,0.0,1.0,0.0,76,80,76,4,0,4,0
metrics,noop,metrics,ABCD,150,0.55,row_skip_1,6,1,0,0,FN,0.0,1.0,0.0,40,45,40,5,0,5,0
metrics,noop,metrics,ABCD,150,0.55,row_skip_1,7,1,0,0,FN,0.0,1.0,0.0,51,65,51,14,0,14,0
metrics,noop,metrics,ABCD,150,0.55,row_skip_2,0,1,0,0,FN,0.0,1.0,0.0,71,79,71,8,0,8,0
metrics,noop,metrics,ABCD,150,0.55,row_skip_2,1,1,0,0,FN,0.0,1.0,0.0,41,83,41,42,0,42,0
metrics,noop,metrics,ABCD,150,0.55,row_skip_2,2,1,0,0,FN,0.0,1.0,0.0,55,84,55,29,0,29,0
metrics,noop,metrics,ABCD,150,0.55,row_skip_2,3,1,0,0,FN,0.0,1.0,0.0,100,101,100,1,0,1,0
metrics,noop,metrics,ABCD,150,0.55,row_skip_2,4,1,0,0,FN,0.0,1.0,0.0,62,85,62,23,0,23,0
metrics,noop,metrics,ABCD,150,0.55,row_skip_2,5,1,0,0,FN,0.0,1.0,0.0,27,35,27,8,0,8,0
metrics,noop,metrics,ABCD,150,0.55,row_skip_2,6,1,0,0,FN,0.0,1.0,0.0,77,99,77,22,0,22,0
metrics,noop,metrics,ABCD,150,0.55,row_skip_2,7,1,0,0,FN,0.0,1.0,0.0,46,29,46,0,0,0,17
metrics,noop,metrics,ABCD,150,0.55,early_full,0,1,0,0,FN,0.0,1.0,0.0,32,83,32,51,0,51,0
metrics,noop,metrics,ABCD,150,0.55,early_full,1,1,0,0,FN,0.0,1.0,0.0,45,37,45,0,0,0,8
metrics,noop,metrics,ABCD,150,0.55,early_full,2,1,0,0,FN,0.0,1.0,0.0,34,89,34,55,0,55,0
metrics,noop,metrics,ABCD,150,0.55,early_full,3,1,0,0,FN,0.0,1.0,0.0,42,100,42,58,0,58,0
metrics,noop,metrics,ABCD,150,0.55,early_full,4,1,0,0,FN,0.0,1.0,0.0,40,34,40,0,0,0,6
metrics,noop,metrics,ABCD,150,0.55,early_full,5,1,0,0,FN,0.0,1.0,0.0,48,87,48,39,0,39,0
metrics,noop,metrics,ABCD,150,0.55,early_full,6,1,0,0,FN,0.0,1.0,0.0,36,71,36,35,0,35,0
metrics,noop,metrics,ABCD,150,0.55,early_full,7,1,0,0,FN,0.0,1.0,0.0,53,79,53,26,0,26,0
metrics,noop,metrics,ABCD,150,0.55,boundary,0,1,0,0,FN,0.0,1.0,0.0,62,60,62,0,0,0,2
metrics,noop,metrics,ABCD,150,0.55,boundary,1,1,0,0,FN,0.0,1.0,0.0,64,83,64,19,0,19,0
metrics,noop,metrics,ABCD,150,0.55,boundary,2,1,0,0,FN,0.0,1.0,0.0,67,71,67,4,0,4,0
metrics,noop,metrics,ABCD,150,0.55,boundary,3,1,0,0,FN,0.0,1.0,0.0,71,92,71,21,0,21,0
metrics,noop,metrics,ABCD,150,0.55,boundary,4,1,0,0,FN,0.0,1.0,0.0,34,32,34,0,0,0,2
metrics,noop,metrics,ABCD,150,0.55,boundary,5,1,0,0,FN,0.0,1.0,0.0,50,48,50,0,0,0,2
metrics,noop,metrics,ABCD,150,0.55,boundary,6,1,0,0,FN,0.0,1.0,0.0,98,103,98,5,0,5,0
metrics,noop,metrics,ABCD,150,0.55,boundary,7,1,0,0,FN,0.0,1.0,0.0,53,88,53,35,0,35,0
metrics,noop,metrics,ABCD,150,0.55,short_local,0,1,0,0,FN,0.0,1.0,0.0,89,93,89,4,0,4,0
metrics,noop,metrics,ABCD,150,0.55,short_local,1,1,0,0,FN,0.0,1.0,0.0,95,97,95,2,0,2,0
metrics,noop,metrics,ABCD,150,0.55,short_local,2,1,0,0,FN,0.0,1.0,0.0,87,92,87,5,0,5,0
metrics,noop,metrics,ABCD,150,0.55,short_local,3,1,0,0,FN,0.0,1.0,0.0,74,74,74,0,0,0,0
metrics,noop,metrics,ABCD,150,0.55,short_local,4,1,0,0,FN,0.0,1.0,0.0,95,97,95,2,0,2,0
metrics,noop,metrics,ABCD,150,0.55,short_local,5,1,0,0,FN,0.0,1.0,0.0,80,83,80,3,0,3,0
metrics,noop,metrics,ABCD,150,0.55,short_local,6,1,0,0,FN,0.0,1.0,0.0,50,54,50,4,0,4,0
metrics,noop,metrics,ABCD,150,0.55,short_local,7,1,0,0,FN,0.0,1.0,0.0,49,49,49,0,0,0,0
metrics,noop,metrics,ABCD,150,0.55,whole_section,0,1,0,0,FN,0.0,1.0,0.0,58,54,58,0,0,0,4
metrics,noop,metrics,ABCD,150,0.55,whole_section,1,1,0,0,FN,0.0,1.0,0.0,69,84,69,15,0,15,0
metrics,noop,metrics,ABCD,150,0.55,whole_section,2,1,0,0,FN,0.0,1.0,0.0,56,76,56,20,0,20,0
metrics,noop,metrics,ABCD,150,0.55,whole_section,3,1,0,0,FN,0.0,1.0,0.0,73,85,73,12,0,12,0
metrics,noop,metrics,ABCD,150,0.55,whole_section,4,1,0,0,FN,0.0,1.0,0.0,51,74,51,23,0,23,0
metrics,noop,metrics,ABCD,150,0.55,whole_section,5,1,0,0,FN,0.0,1.0,0.0,52,47,52,0,0,0,5
metrics,noop,metrics,ABCD,150,0.55,whole_section,6,1,0,0,FN,0.0,1.0,0.0,65,90,65,25,0,25,0
metrics,noop,metrics,ABCD,150,0.55,whole_section,7,1,0,0,FN,0.0,1.0,0.0,57,77,57,20,0,20,0
metrics,noop,metrics,ABCD,150,0.55,anxiety,0,1,0,0,FN,0.0,1.0,0.0,38,64,38,26,0,26,0
metrics,noop,metrics,ABCD,150,0.55,anxiety,1,1,0,0,FN,0.0,1.0,0.0,54,82,54,28,0,28,0
metrics,noop,metrics,ABCD,150,0.55,anxiety,2,1,0,0,FN,0.0,1.0,0.0,75,75,75,0,0,0,0
metrics,noop,metrics,ABCD,150,0.55,anxiety,3,1,0,0,FN,0.0,1.0,0.0,47,84,47,37,0,37,0
metrics,noop,metrics,ABCD,150,0.55,anxiety,4,1,0,0,FN,0.0,1.0,0.0,39,91,39,52,0,52,0
metrics,noop,metrics,ABCD,150,0.55,anxiety,5,1,0,0,FN,0.0,1.0,0.0,61,57,61,0,0,0,4
metrics,noop,metrics,ABCD,150,0.55,anxiety,6,1,0,0,FN,0.0,1.0,0.0,70,74,70,4,0,4,0
metrics,noop,metrics,ABCD,150,0.55,anxiety,7,1,0,0,FN,0.0,1.0,0.0,61,70,61,9,0,9,0
metrics,noop,metrics,ABCD,150,0.55,double_shift,0,1,0,0,FN,0.0,1.0,0.0,42,48,42,6,0,6,0
metrics,noop,metrics,ABCD,150,0.55,double_shift,1,1,0,0,FN,0.0,1.0,0.0,57,60,57,3,0,3,0
metrics,noop,metrics,ABCD,150,0.55,double_shift,2,1,0,0,FN,0.0,1.0,0.0,51,86,51,35,0,35,0
metrics,noop,metrics,ABCD,150,0.55,double_shift,3,1,0,0,FN,0.0,1.0,0.0,64,74,64,10,0,10,0
metrics,noop,metrics,ABCD,150,0.55,double_shift,4,1,0,0,FN,0.0,1.0,0.0,59,95,59,36,0,36,0
metrics,noop,metrics,ABCD,150,0.55,double_shift,5,1,0,0,FN,0.0,1.0,0.0,33,65,33,32,0,32,0
metrics,noop,metrics,ABCD,150,0.55,double_shift,6,1,0,0,FN,0.0,1.0,0.0,57,90,57,33,0,33,0
metrics,noop,metrics,ABCD,150,0.55,double_shift,7,1,0,0,FN,0.0,1.0,0.0,59,90,59,31,0,31,0
metrics,noop,metrics,ABCD,150,0.55,self_corrected,0,1,0,0,FN,0.0,1.0,0.0,38,34,38,0,0,0,4
metrics,noop,metrics,ABCD,150,0.55,self_corrected,1,1,0,0,FN,0.0,1.0,0.0,87,90,87,3,0,3,0
metrics,noop,metrics,ABCD,150,0.55,self_corrected,2,1,0,0,FN,0.0,1.0,0.0,91,97,91,6,0,6,0
metrics,noop,metrics,ABCD,150,0.55,self_corrected,3,1,0,0,FN,0.0,1.0,0.0,57,57,57,0,0,0,0
metrics,noop,metrics,ABCD,150,0.55,self_corrected,4,1,0,0,FN,0.0,1.0,0.0,86,97,86,11,0,11,0
metrics,noop,metrics,ABCD,150,0.55,self_corrected,5,1,0,0,FN,0.0,1.0,0.0,67,74,67,7,0,7,0
metrics,noop,metrics,ABCD,150,0.55,self_corrected,6,1,0,0,FN,0.0,1.0,0.0,79,84,79,5,0,5,0
metrics,noop,metrics,ABCD,150,0.55,self_corrected,7,1,0,0,FN,0.0,1.0,0.0,70,78,70,8,0,8,0
metrics,noop,metrics,ABCD,150,0.55,deferred,0,1,0,0,FN,0.0,1.0,0.0,61,68,61,7,0,7,0
metrics,noop,metrics,ABCD,150,0.55,deferred,1,1,0,0,FN,0.0,1.0,0.0,60,66,60,6,0,6,0
metrics,noop,metrics,ABCD,150,0.55,deferred,2,1,0,0,FN,0.0,1.0,0.0,58,85,58,27,0,27,0
metrics,noop,metrics,ABCD,150,0.55,deferred,3,1,0,0,FN,0.0,1.0,0.0,77,84,77,7,0,7,0
metrics,noop,metrics,ABCD,150,0.55,deferred,4,1,0,0,FN,0.0,1.0,0.0,61,45,61,0,0,0,16
metrics,noop,metrics,ABCD,150,0.55,deferred,5,1,0,0,FN,0.0,1.0,0.0,34,78,34,44,0,44,0
metrics,noop,metrics,ABCD,150,0.55,deferred,6,1,0,0,FN,0.0,1.0,0.0,48,89,48,41,0,41,0
metrics,noop,metrics,ABCD,150,0.55,deferred,7,1,0,0,FN,0.0,1.0,0.0,42,78,42,36,0,36,0
metrics,noop,metrics,ABCD,150,0.55,isolated,0,1,0,0,FN,0.0,1.0,0.0,35,36,35,1,0,1,0
metrics,noop,metrics,ABCD,150,0.55,isolated,1,1,0,0,FN,0.0,1.0,0.0,88,90,88,2,0,2,0
metrics,noop,metrics,ABCD,150,0.55,isolated,2,1,0,0,FN,0.0,1.0,0.0,94,95,94,1,0,1,0
metrics,noop,metrics,ABCD,150,0.55,isolated,3,1,0,0,FN,0.0,1.0,0.0,41,41,41,0,0,0,0
metrics,noop,metrics,ABCD,150,0.55,isolated,4,1,0,0,FN,0.0,1.0,0.0,96,96,96,0,0,0,0
metrics,noop,metrics,ABCD,150,0.55,isolated,5,1,0,0,FN,0.0,1.0,0.0,98,98,98,0,0,0,0
metrics,noop,metrics,ABCD,150,0.55,isolated,6,1,0,0,FN,0.0,1.0,0.0,61,61,61,0,0,0,0
metrics,noop,metrics,ABCD,150,0.55,isolated,7,1,0,0,FN,0.0,1.0,0.0,53,55,53,2,0,2,0
metrics,noop,metrics,ABCD,150,0.55,scanner_blank_1,0,1,0,0,FN,0.0,1.0,0.0,59,82,59,23,0,23,0
metrics,noop,metrics,ABCD,150,0.55,scanner_blank_1,1,1,0,0,FN,0.0,1.0,0.0,70,93,70,23,0,23,0
metrics,noop,metrics,ABCD,150,0.55,scanner_blank_1,2,1,0,0,FN,0.0,1.0,0.0,65,92,65,27,0,27,0
metrics,noop,metrics,ABCD,150,0.55,scanner_blank_1,3,1,0,0,FN,0.0,1.0,0.0,78,103,78,25,0,25,0
metrics,noop,metrics,ABCD,150,0.55,scanner_blank_1,4,1,0,0,FN,0.0,1.0,0.0,92,96,92,4,0,4,0
metrics,noop,metrics,ABCD,150,0.55,scanner_blank_1,5,1,0,0,FN,0.0,1.0,0.0,44,47,44,3,0,3,0
metrics,noop,metrics,ABCD,150,0.55,scanner_blank_1,6,1,0,0,FN,0.0,1.0,0.0,35,34,35,0,0,0,1
metrics,noop,metrics,ABCD,150,0.55,scanner_blank_1,7,1,0,0,FN,0.0,1.0,0.0,58,86,58,28,0,28,0
metrics,noop,metrics,ABCD,150,0.55,scanner_blank_2,0,1,0,0,FN,0.0,1.0,0.0,55,52,55,0,0,0,3
metrics,noop,metrics,ABCD,150,0.55,scanner_blank_2,1,1,0,0,FN,0.0,1.0,0.0,117,117,117,0,0,0,0
metrics,noop,metrics,ABCD,150,0.55,scanner_blank_2,2,1,0,0,FN,0.0,1.0,0.0,51,68,51,17,0,17,0
metrics,noop,metrics,ABCD,150,0.55,scanner_blank_2,3,1,0,0,FN,0.0,1.0,0.0,49,86,49,37,0,37,0
metrics,noop,metrics,ABCD,150,0.55,scanner_blank_2,4,1,0,0,FN,0.0,1.0,0.0,75,87,75,12,0,12,0
metrics,noop,metrics,ABCD,150,0.55,scanner_blank_2,5,1,0,0,FN,0.0,1.0,0.0,71,88,71,17,0,17,0
metrics,noop,metrics,ABCD,150,0.55,scanner_blank_2,6,1,0,0,FN,0.0,1.0,0.0,57,87,57,30,0,30,0
metrics,noop,metrics,ABCD,150,0.55,scanner_blank_2,7,1,0,0,FN,0.0,1.0,0.0,52,64,52,12,0,12,0
metrics,noop,metrics,ABCD,150,0.55,scanner_row_delete_1,0,1,0,0,FN,0.0,1.0,0.0,51,42,51,0,0,0,9
metrics,noop,metrics,ABCD,150,0.55,scanner_row_delete_1,1,1,0,0,FN,0.0,1.0,0.0,86,90,86,4,0,4,0
metrics,noop,metrics,ABCD,150,0.55,scanner_row_delete_1,2,1,0,0,FN,0.0,1.0,0.0,44,77,44,33,0,33,0
metrics,noop,metrics,ABCD,150,0.55,scanner_row_delete_1,3,1,0,0,FN,0.0,1.0,0.0,52,56,52,4,0,4,0
metrics,noop,metrics,ABCD,150,0.55,scanner_row_delete_1,4,1,0,0,FN,0.0,1.0,0.0,77,81,77,4,0,4,0
metrics,noop,metrics,ABCD,150,0.55,scanner_row_delete_1,5,1,0,0,FN,0.0,1.0,0.0,34,37,34,3,0,3,0
metrics,noop,metrics,ABCD,150,0.55,scanner_row_delete_1,6,1,0,0,FN,0.0,1.0,0.0,40,34,40,0,0,0,6
metrics,noop,metrics,ABCD,150,0.55,scanner_row_delete_1,7,1,0,0,FN,0.0,1.0,0.0,71,80,71,9,0,9,0
metrics,noop,metrics,ABCD,150,0.55,scanner_row_delete_2,0,1,0,0,FN,0.0,1.0,0.0,36,35,36,0,0,0,1
metrics,noop,metrics,ABCD,150,0.55,scanner_row_delete_2,1,1,0,0,FN,0.0,1.0,0.0,53,64,53,11,0,11,0
metrics,noop,metrics,ABCD,150,0.55,scanner_row_delete_2,2,1,0,0,FN,0.0,1.0,0.0,55,75,55,20,0,20,0
metrics,noop,metrics,ABCD,150,0.55,scanner_row_delete_2,3,1,0,0,FN,0.0,1.0,0.0,58,81,58,23,0,23,0
metrics,noop,metrics,ABCD,150,0.55,scanner_row_delete_2,4,1,0,0,FN,0.0,1.0,0.0,42,78,42,36,0,36,0
metrics,noop,metrics,ABCD,150,0.55,scanner_row_delete_2,5,1,0,0,FN,0.0,1.0,0.0,69,92,69,23,0,23,0
metrics,noop,metrics,ABCD,150,0.55,scanner_row_delete_2,6,1,0,0,FN,0.0,1.0,0.0,63,89,63,26,0,26,0
metrics,noop,metrics,ABCD,150,0.55,scanner_row_delete_2,7,1,0,0,FN,0.0,1.0,0.0,81,81,81,0,0,0,0
metrics,noop,metrics,ABCD,150,0.55,scanner_misread_1,0,0,0,0,TN,0.0,0.0,0.0,97,97,97,0,0,0,0
